"cluster","u","v","duracion_sim_continua","duracion_sim_meses","severidad_sim"
1,0.165011558851987,0.0915234277265513,3.23059718707847,3,2.04926168075992
1,0.314954218142625,0.402111659623538,4.34991237934093,4,4.23760022168576
1,0.713608060286656,0.709818382417239,8.10810328576754,8,7.5987365300349
1,0.307969318030719,0.404421957789111,4.29856077213928,4,4.25558908519379
1,0.464650800701035,0.462533150222257,5.50398080833329,6,4.72956501030818
1,0.983906907812539,0.985231527192049,20.4765059463926,20,26.3091434108772
1,0.824588002433599,0.709178321526797,10.0798880998844,10,7.5881558484992
1,0.0182281884758883,0.0322115860800097,1.61395353276353,2,1.5070624665898
1,0.33444820189423,0.179256353693276,4.4938103534294,4,2.67302484357214
1,0.535715134643261,0.512318169021011,6.12084665055092,6,5.1756037625447
1,0.984596496584792,0.973179686288355,20.6864698627877,21,21.7246895191553
1,0.234857936556411,0.231769872985051,3.76180178675306,4,3.02592847540808
1,0.113265219693681,0.299234108215985,2.79839531926516,3,3.48535478017241
1,0.765871955793468,0.873284741027308,8.91867089781456,9,11.8520889198018
1,0.925350687400194,0.955354541039692,13.5937207075544,14,18.1748658095773
1,0.864720792094999,0.751665518030352,11.1322337513587,11,8.35506735927854
1,0.245055636854407,0.211390399458695,3.8370904613103,4,2.88917254262095
1,0.42686715379861,0.302489722216397,5.19858989667364,5,3.5079961062492
1,0.638277509851201,0.820066395145725,7.16019505663868,7,9.97970507642157
1,0.493992036739448,0.336426672220845,5.75103183420118,6,3.74781107901895
1,0.464100612605922,0.360500297539129,5.49943726292163,5,3.92287423465957
1,0.992449725108081,0.983486826034881,24.223457181215,24,25.4144602863479
1,0.694206218267497,0.581011446615213,7.84337398892437,8,5.87333480162449
1,0.137104743046951,0.0360523731213415,3.00398728150852,3,1.55096214675928
1,0.69396147521219,0.880049948390414,7.84013740254896,8,12.1557291722231
1,0.306808155028604,0.365741335026846,4.29003222674653,4,3.96161683995906
1,0.76547391483283,0.897967176975811,8.91184700788373,9,13.0686641127777
1,0.593665886284046,0.404742330853202,6.68076748111413,7,4.25808778650681
1,0.164311016728586,0.149438411893362,3.22504876714928,3,2.46940206217047
1,0.509987692828871,0.696031365971077,5.89001248045229,6,7.37652897052018
1,0.16550356877995,0.157092015909983,3.2344909494118,3,2.52213240343478
1,0.0232392814634309,0.0629912141844284,1.72064535657232,2,1.81460927667918
